url_core,N_url,N,rel_party,insularity_party,insularity_media
home,18,3,0.000956022944550669,0.872365202259543,0.776529652496315
irishmirror,8,3,0.000956022944550669,0.982832233936352,0.960860173908871
newry,3,3,0.000956022944550669,1,1
thedetail,5,3,0.000956022944550669,0.838130609718353,0.863873868953338
thejournal,42,3,0.000956022944550669,0.67896002205111,0.388647324872596
ulsterherald,3,3,0.000956022944550669,1,1
visitwestbelfast,3,3,0.000956022944550669,1,1
politicshome,1384,2,0.000637348629700446,0.113055476047248,0.34580922742598
europa,138,2,0.000637348629700446,0.548530017838185,0.304204490594949
businessinsider,104,2,0.000637348629700446,0.549483154764208,0.332595369734873
itv,829,2,0.000637348629700446,0.149771263267271,0.208785837922187
newstatesman,584,2,0.000637348629700446,0.202646905161806,0.413816927003254
nuj,9,2,0.000637348629700446,0.958947142463524,0.931877418162921
morningstaronline,113,2,0.000637348629700446,0.654118215789065,0.703215359020232
irishexaminer,9,2,0.000637348629700446,0.678521799809191,0.791105826004724
lotterygoodcauses,29,2,0.000637348629700446,0.724307793977045,0.570378491929265
krw-law,2,2,0.000637348629700446,1,1
londonirishunity,2,2,0.000637348629700446,1,1
archive,10,2,0.000637348629700446,0.858382093973852,0.720258561934138
newryarmaghsinnfein,3,2,0.000637348629700446,0.994987485829139,0.990220081557201
judecollins,5,2,0.000637348629700446,0.647393091049185,0.84767221387078
uplift,5,2,0.000637348629700446,0.862068696274768,0.84968258699069
highlandradio,2,2,0.000637348629700446,1,1
breastfedbabies,2,2,0.000637348629700446,1,1
parliament,3272,1,0.000318674314850223,0.020554640532744,0.23577909567614
express,631,1,0.000318674314850223,0.149631068756817,0.455433069117311
surveymonkey,270,1,0.000318674314850223,0.269440620009953,0.269467095347191
mirror,3446,1,0.000318674314850223,0.0322333999005554,0.622586887942632
telegraph,4463,1,0.000318674314850223,0.0298473527453996,0.394143284130167
apple,360,1,0.000318674314850223,0.289282770927776,0.315411706325308
flickr,79,1,0.000318674314850223,0.632664706763143,0.558851033170428
spectator,691,1,0.000318674314850223,0.214977961415954,0.503393718708522
labour,3101,1,0.000318674314850223,0.0508811885104234,0.932237151459473
google,505,1,0.000318674314850223,0.141503515443545,0.244272640300137
metro,337,1,0.000318674314850223,0.109664557018729,0.501395758883287
channel4,248,1,0.000318674314850223,0.336138586995221,0.254041871271995
heraldscotland,392,1,0.000318674314850223,0.0805895971893689,0.749451079394447
huffingtonpost,1492,1,0.000318674314850223,0.0530580954203468,0.36569646325031
thejc,73,1,0.000318674314850223,0.662969267782055,0.684327331989291
nhs,434,1,0.000318674314850223,0.284077211494375,0.397564851920405
yorkshirepost,714,1,0.000318674314850223,0.201356528850557,0.638444320002326
ebay,29,1,0.000318674314850223,0.603982096261746,0.364843849776114
irishcentral,5,1,0.000318674314850223,0.917794202462296,0.828128084829792
wsj,60,1,0.000318674314850223,0.592531397466469,0.516359089053858
thelincolnite,5,1,0.000318674314850223,0.959992780289901,0.913737220874132
buzzfeed,183,1,0.000318674314850223,0.378822274804886,0.324625685647309
economist,143,1,0.000318674314850223,0.50125029921433,0.410300679525916
medium,148,1,0.000318674314850223,0.526513100107631,0.324926888514741
thelondoneconomic,39,1,0.000318674314850223,0.570467533529445,0.375747005231456
washingtonpost,131,1,0.000318674314850223,0.44865754335255,0.273000589964546
huffpost,33,1,0.000318674314850223,0.685591196166842,0.432199554215554
liverpoolecho,349,1,0.000318674314850223,0.395858787252275,0.805749028018872
