url_core,N_url,N,rel_party,insularity_party,insularity_media
twitter,12784,589,0.0670003412581049,0.198269907366738,0.181101979177093
facebook,3659,584,0.0664315777499716,0.51924986347444,0.44710114257163
blick,2181,484,0.0550563075873052,0.531853048558491,0.210589866521057
instagram,1159,471,0.0535775224661586,0.657558700702397,0.52472732418675
nzz,2903,469,0.0533500170629052,0.512526567986957,0.233448510321586
youtube,1312,364,0.0414059833921056,0.57715623769899,0.225573307982697
20min,938,352,0.0400409509725856,0.617983576821848,0.21867712957933
tagesanzeiger,3391,308,0.0350358321010124,0.360273460079605,0.195241294373793
aargauerzeitung,1600,279,0.0317370037538392,0.279872033692445,0.409111427617795
srf,1620,232,0.026390626777386,0.444374086722344,0.172324123197374
bazonline,408,202,0.0229780457285861,0.666081045054867,0.34391973485743
tagblatt,455,186,0.0211580025025594,0.674819108732663,0.394468199176586
ticinonews,1095,139,0.0158116255261062,0.410683812793007,0.787450476377681
estermann-aktuell,121,121,0.0137640768968263,1,1
luzernerzeitung,338,106,0.0120577863724263,0.585677424791579,0.248980805090391
faz,144,98,0.011147764759413,0.826206345022743,0.601518376359023
bernerzeitung,375,97,0.0110340120577864,0.524324577313119,0.303417682764731
parlament,1455,82,0.00932772153338642,0.242687135311043,0.285413393946431
welt,156,81,0.00921396883175975,0.70140694047349,0.488864014501626
tio,603,80,0.00910021613013309,0.435826474281414,0.771868076467372
liberatv,386,76,0.00864520532362644,0.52424060541607,0.758097196768534
svp,85,72,0.00819019451711978,0.859472981997474,0.671983970352386
weltwoche,88,70,0.00796268911386646,0.854830520064621,0.603704939858642
auns,66,66,0.0075076783073598,1,1
nau,308,65,0.00739392560573314,0.522598745053326,0.240842281300148
admin,665,56,0.00637015129109316,0.386160666989963,0.266593311526552
letemps,480,46,0.00523262427482653,0.415392981498878,0.422931132251762
rts,668,42,0.00477761346831987,0.293042463117628,0.403224709618554
zofingertagblatt,55,41,0.00466386076669321,0.742099827180292,0.698140195802747
focus,47,39,0.00443635536343988,0.908901465158358,0.776858542986543
udc-valais,38,38,0.00432260266181322,1,1
vor,35,35,0.00398134455693323,1,1
rsi,197,34,0.00386759185530656,0.53081516277,0.630628752165831
derbund,487,32,0.00364008645205324,0.170393253549019,0.345061491059098
cdt,334,32,0.00364008645205324,0.288860942074783,0.80363824383095
reimann-blog,32,32,0.00364008645205324,1,1
zentralplus,96,31,0.00352633375042657,0.602782294566008,0.487223775982852
schweizerbauer,49,31,0.00352633375042657,0.778555999614534,0.583980044645033
tdg,111,28,0.00318507564554658,0.564207995013175,0.439001607240203
spiegel,165,28,0.00318507564554658,0.525154929711929,0.312438596106979
lesobservateurs,39,27,0.00307132294391992,0.76034027764044,0.751142726746549
telezueri,82,27,0.00307132294391992,0.58030572122755,0.409555388998287
martina-bircher,27,27,0.00307132294391992,1,1
express,27,25,0.00284381754066659,0.931373973267284,0.866756963613915
linkis,120,23,0.00261631213741326,0.522585617708356,0.773682150677432
insideparadeplatz,27,23,0.00261631213741326,0.907473487241191,0.774226788302518
lukas-reimann,23,23,0.00261631213741326,1,1
telegraph,26,22,0.0025025594357866,0.903782255200658,0.735476982348931
ticinolibero,106,22,0.0025025594357866,0.522005673112718,0.778296129934519
udc-ti,21,21,0.00238880673415994,1,1
novo-argumente,21,21,0.00238880673415994,1,1
tichyseinblick,20,20,0.00227505403253327,1,1
handelsblatt,33,19,0.00216130133090661,0.763412929400819,0.725971134191903
wordpress,91,19,0.00216130133090661,0.57460119153888,0.430070582303317
schweizerzeit,20,19,0.00216130133090661,0.984928795659926,0.972734100879932
telebaern,62,19,0.00216130133090661,0.513615945575809,0.527408729374963
teleticino,40,19,0.00216130133090661,0.708763191992394,0.876736836175236
bzbasel,197,18,0.00204754862927995,0.350941973762464,0.28425636925554
fuw,22,18,0.00204754862927995,0.84657546896576,0.775747565141995
xn--monika-regger-3ob,18,18,0.00204754862927995,1,1
watson,464,17,0.00193379592765328,0.12281470384232,0.300311120072981
handelszeitung,115,17,0.00193379592765328,0.501865632292892,0.392141449417449
misesde,17,17,0.00193379592765328,1,1
diepresse,21,16,0.00182004322602662,0.866809192936964,0.780412359819943
udc,15,15,0.00170629052439995,1,1
swissinfo,125,15,0.00170629052439995,0.482140473798059,0.281196326794232
schweizamwochenende,59,15,0.00170629052439995,0.532623077813372,0.299946746570977
telem1,31,15,0.00170629052439995,0.731524478492706,0.493115003689574
ostjob,15,15,0.00170629052439995,1,1
google,68,15,0.00170629052439995,0.561685552653087,0.515296215987769
dailymail,16,15,0.00170629052439995,0.961756386261514,0.939664819806234
mattinonline,366,15,0.00170629052439995,0.0965195442919675,0.972265321866037
amazon,24,15,0.00170629052439995,0.804280384134858,0.66420794352013
wiwo,25,15,0.00170629052439995,0.777722180938382,0.84165182708726
snushof,15,15,0.00170629052439995,1,1
lematin,93,14,0.00159253782277329,0.518948332803829,0.348676392439073
dieostschweiz,32,14,0.00159253782277329,0.691468360017698,0.636597382946598
ticinolive,66,14,0.00159253782277329,0.509888578412906,0.840755229782771
pieromarchesi,14,14,0.00159253782277329,1,1
zeit,144,13,0.00147878512114663,0.330971774588298,0.273160486981533
newhome,13,13,0.00147878512114663,1,1
1dex,19,13,0.00147878512114663,0.831451196901942,0.748442183076235
beobachter,39,12,0.00136503241951996,0.547806043810073,0.446791349518096
deutsche-wirtschafts-nachrichten,15,12,0.00136503241951996,0.900689950924021,0.791673246802679
ordnungspolitik,14,12,0.00136503241951996,0.818753399220635,0.810947171822612
lenouvelliste,111,12,0.00136503241951996,0.508380463364856,0.561583248210517
rhonefm,29,12,0.00136503241951996,0.670990834138809,0.68795186043539
manager-magazin,13,12,0.00136503241951996,0.957876349123868,0.934937413885758
ronpaullibertyreport,12,12,0.00136503241951996,1,1
change,78,11,0.0012512797178933,0.524792372717104,0.591327096598848
tvo-online,17,11,0.0012512797178933,0.821114175503875,0.79141941319751
wat,214,11,0.0012512797178933,0.155195887095043,0.50342373670384
24heures,231,11,0.0012512797178933,0.214265542379659,0.441212481392436
bild,23,11,0.0012512797178933,0.721852203174222,0.827683132605279
prometheusinstitut,11,11,0.0012512797178933,1,1
ripostelaique,11,11,0.0012512797178933,1,1
mailchi,96,10,0.00113752701626664,0.448497662622336,0.493473750198521
sueddeutsche,64,10,0.00113752701626664,0.532053882397819,0.350600974767996
bluewin,78,10,0.00113752701626664,0.444227020067835,0.301498965222057
finews,20,10,0.00113752701626664,0.682862216097623,0.720924052215648
