url_core,N_url,N,rel_party,insularity_party,insularity_media
aciprensa,15,12,0.000541149943630214,0.897013426625718,0.876990244922732
cuatro,66,12,0.000541149943630214,0.502454666041392,0.485945387904828
boe,106,12,0.000541149943630214,0.379413254791871,0.532282387763164
infocatolica,13,12,0.000541149943630214,0.970754923337298,0.956704136752728
ceutaahora,12,12,0.000541149943630214,1,1
elplural,471,11,0.000496054114994363,0.0846158546641431,0.595501309742808
farodevigo,326,11,0.000496054114994363,0.0453324747578391,0.88262211098081
google,133,11,0.000496054114994363,0.287195088522108,0.237839546968295
theluxonomist,70,11,0.000496054114994363,0.576190085487362,0.939348412053962
electomania,19,10,0.000450958286358512,0.665380514859892,0.703262205060262
andaluciainformacion,66,10,0.000450958286358512,0.517781850061246,0.673589332659808
wikipedia,32,10,0.000450958286358512,0.592920920187018,0.555565457961958
lasprovincias,279,10,0.000450958286358512,0.259778334136078,0.682055826188256
panampost,11,10,0.000450958286358512,0.965283019711909,0.950985616184772
atresplayer,142,9,0.000405862457722661,0.172772915018156,0.658672965285987
ampproject,21,9,0.000405862457722661,0.674252181586591,0.786187836075446
e-noticies,34,9,0.000405862457722661,0.50562611851776,0.748249135409643
hoy,157,9,0.000405862457722661,0.502374521386914,0.723862959578945
diariodeavila,63,9,0.000405862457722661,0.566398099014031,0.940379147472207
diariovasco,70,9,0.000405862457722661,0.217856107276033,0.611289926739387
leonoticias,80,9,0.000405862457722661,0.54277529264704,0.746806440451332
diariodeibiza,82,9,0.000405862457722661,0.539096101727576,0.760586106036342
medium,21,9,0.000405862457722661,0.59740554063229,0.672691212117852
rafalomana,9,9,0.000405862457722661,1,1
lainformacion,151,8,0.00036076662908681,0.235446829746053,0.407913967975013
maldita,39,8,0.00036076662908681,0.522004094866236,0.605923285480614
