K,url_core,gini,N_url
25,biorama,0.862945676997224,2
25,maenner,0.741101679399392,1
25,irishtimes,0.982438339803582,1
25,wordpress,0.445396707529416,8
25,attac,0.717986704001758,1
25,elperiodico,0.941578385891892,3
25,vogue,0.875773638617062,1
25,ortneronline,0.779152231968527,1
25,newsletter2go,0.817351209511596,1
25,lgbtqnation,0.967357003972742,1
25,martinhaunschmid,0.897693410487466,2
25,wri,1,1
25,tz,0.754835634051121,1
25,srf,0.820133223881242,2
25,laola1,0.917243804076966,1
25,puls24,0.836274051105663,1
25,wien,0.615608233649573,2
25,today,1,1
25,eu2020,1,1
25,thehill,1,1
25,forbes,0.99522517333289,1
25,mannschaft,0.73948908237606,1
25,efganidoenmez,0.479169623424838,5
25,distractify,1,1
25,citizengo,0.955060423083813,5
25,sibyllehamann,0.75889049179512,2
25,falscheneun,0.860536718458607,1
25,spektrum,0.797227364943325,1
25,sektionacht,0.741650318767102,1
25,dagmar-woehrl,0.759483569189844,1
25,zeit,0.835743204632777,1
25,bmeia,0.994882036407149,4
25,brandeins,0.787079772383449,1
25,gudrunkugler,0.927002777110328,3
25,scihi,0.992619545140705,1
25,sosmitmensch,0.895225627102653,2
25,br,0.917366471040527,1
25,zurpolitik,0.698168310787252,1
25,theconversation,1,1
25,fischundfleisch,0.751002482412954,1
25,die-tagespost,0.834746017797999,1
25,puls4,0.834478912267458,1
25,schwaebische,0.945774628048156,1
25,kpoe,0.821598622075988,1
25,hbr,1,1
25,gmx,0.585962203200331,2
25,wallstreet-online,0.627360105476323,1
25,sputniknews,0.84310855091586,1
25,fb,0.735518474026977,1
25,rt,0.808244128684379,2
25,achgut,0.668862867150739,2
25,vox,1,1
25,nikischerak,0.672560328126226,1
25,express,0.993225433930732,2
25,bayernkurier,0.66042399701196,1
25,wochenblick,0.695646589623157,1
25,allesroger,0.660851335130508,1
25,faktistfakt,0.769762742779608,2
25,onlinequizcreator,0.751569520807422,1
25,erlebniszug,0.766406526413724,1
25,thetyee,1,1
25,erstaunlich,0.787852250845318,1
25,lopatka,0.853230969358537,1
25,boeckler,0.799747361466779,1
25,info-direkt,0.753793337597977,1
25,salzburg,0.726673331774276,1
25,gpa-djp,0.824312593898388,1
25,philosophia-perennis,0.819734362519451,1
25,bz-berlin,0.701600246303379,1
25,labournetaustria,0.947931633899588,3
25,corneliaecker,0.763529941962987,8
25,tichyseinblick,0.629385270351429,2
25,frauennetzwerk,0.703687307422236,2
25,finanzmarktwelt,0.917665038617102,2
25,pflege-professionell,0.717262992319906,1
25,treffpunkteuropa,0.840008510243762,1
25,thedailyfranz,0.714146625659573,1
25,diealternative,0.598058391011671,5
25,auge,0.871695480852254,1
25,oecd-ilibrary,1,1
25,mailchi,0.831644476919206,1
25,fpoe-bgld,0.798230041152156,1
25,bbc,1,1
25,rklambda,0.738969683174876,1
25,zukunftsprogramm,0.86986102357865,1
25,balkanstories,0.751674222955176,1
30,dietagespresse,0.300825147426118,39
30,awblog,0.62176071097185,13
30,ots,0.245211562563214,246
30,openpetition,0.787844254727381,10
30,spiegel,0.374815016797742,39
30,kurier,0.210156798643095,315
30,derstandard,0.30969420204658,606
30,orf,0.174058911413384,429
30,profil,0.266147085994322,50
30,queer,1,1
30,morgenpost,0.794070022294698,1
30,kleinezeitung,0.241730891806682,75
30,claudia-roth,0.84045331666284,1
30,sueddeutsche,0.34841847541151,36
30,heute,0.227483653961213,75
30,kontrast,0.331884967479636,41
30,ft,1,2
30,nachrichten,0.247641350612737,65
30,thomasrammerstorfer,0.882911638159698,1
30,republik,0.629653221256653,2
30,krone,0.186294528991557,195
30,wienerzeitung,0.218085933907209,35
30,diepresse,0.220549933998257,274
30,w24,0.717155869827261,2
30,heise,0.716360064927222,1
30,facebook,0.247135127191227,89
30,news,0.386214219598808,15
30,sn,0.309844802242878,34
30,oe24,0.253970079614658,91
30,trend,0.567134742135735,6
30,tips,0.63123069836911,4
30,theguardian,0.998429002558681,6
30,fr,0.828899667603219,1
30,bild,0.475930269519231,11
30,anschlaege,0.773114289032709,1
30,nw,0.779285628839581,1
30,vol,0.343672126892523,13
30,meinbezirk,0.353041296593858,29
30,fpoefails,0.757032555306208,3
30,welt,0.352620933369411,37
30,vienna,0.44689469484209,6
30,tt,0.521000640660432,35
30,vrt,0.803501562984208,1
30,leadersnet,0.699621301214252,3
30,bvz,0.622423197622123,5
30,taz,0.530644064586611,5
30,mosaik-blog,0.441492059661633,4
30,noen,0.528756828059394,5
30,austrianaviation,0.770312508781767,1
30,industriemagazin,0.770324627304773,1
30,dasbiber,0.691899496682799,1
30,aufstehn,0.498862036633526,16
30,schlaglichter,0.757659919231257,1
30,polsatnews,0.971454362687763,1
30,nytimes,0.976808309985961,7
30,reflektive,0.865520431906794,4
30,fpoe,0.486094125817175,10
30,unhcr,0.928106830211856,4
30,stern,0.729238305358921,2
30,futurezone,0.348662811217091,12
30,5min,0.843396611316485,1
30,handelsblatt,0.397148139264896,10
30,3druck,0.913910018191653,1
30,datum,0.651704085908771,3
30,3d-grenzenlos,0.888814687154367,1
30,kathpress,0.879154368856263,4
30,parlament,0.439656569905265,37
30,niittyvirta,0.99388422767086,1
30,sabineschatz,0.451906303722005,17
30,weidenholzer,0.737031441886398,1
30,arbeiterkammerwahl2019,0.751952823204932,1
30,diesubstanz,0.585560534241699,15
30,falter,0.368849971023057,22
30,michaelbernhard,0.897023697961386,2
30,meineabgeordneten,0.879366311017242,1
30,bmk,0.748417642173377,4
30,ard-wien,0.764600248129178,2
30,arminwolf,0.70962056886485,1
30,arbeiterkammer,0.829691828271269,1
30,n-tv,0.61789270954208,4
30,tagesanzeiger,0.585651330794492,2
30,luzernerzeitung,0.79440423808878,2
30,addendum,0.747145372906485,1
30,epicenter,0.715101455234327,2
30,foreignpolicy,0.894980375330319,1
30,neos,0.847187788624864,4
30,tagesspiegel,0.33202941172739,7
30,app,0.660206137675079,2
30,dossier,0.625374770628253,7
30,brandrede,0.833900024137147,5
30,unzensuriert,0.444396930318072,7
30,beatemeinl,0.593819790452232,22
30,tagesschau,0.522514717306259,6
30,global2000,0.892933682096255,1
30,pinknews,0.985032997544676,1
30,klimareporter,0.638551157644457,3
30,agenda-austria,0.706048357310266,3
30,bizeps,0.56373557063778,4
30,gehoertgebloggt,0.447955898349658,6
30,informationsfreiheit,0.749697125348883,1
30,spoe,0.651593163270707,5
30,europa,1,2
30,fob,0.647456758738347,6
30,wiwo,0.786279428511376,1
30,zoom,0.635445899978587,1
30,pagesix,1,1
30,junos,0.785556604275571,1
30,rechnungshof,0.838583220438259,1
30,bazonline,0.772519354333628,3
30,prometheusinstitut,0.788344932218082,1
30,dgb,0.577197159565329,2
30,zurueckzudengruenen,0.690188187498124,4
30,der-postillon,0.708365797924383,3
30,linkedin,0.832889631795133,1
30,stopptdierechten,0.854074250973192,1
30,mymonk,0.829789652871234,1
30,beigewum,0.829056265658735,1
30,metacommunication,0.730227651125817,1
30,energypeace,0.795075370390832,1
30,ichvermeideplastik,0.839760646889328,1
30,jetzt,0.702034061621118,1
30,wikipedia,0.656545744030549,4
30,gruene,0.553976013393134,6
30,idealismprevails,0.70143117612153,1
30,msn,0.685647030867859,3
30,medico,0.863546949768723,1
30,anfdeutsch,0.822387755063785,1
30,reuters,0.978533123722927,1
30,amnesty,0.994041632619153,1
30,fairlassen,0.72810183701242,1
30,tvn,0.965999111463846,1
30,steiermark,0.830333799668355,1
30,fastcompany,1,1
30,trendingtopics,0.765355105970348,1
30,linz-gegen-rechts,0.760702212161611,1
30,armutskonferenz,0.697378911325588,2
30,ga,0.802817663126943,1
30,doew,0.794429989912915,1
30,ams,0.749994488688043,2
30,oegb,0.66432918945298,3
30,zackzack,0.640865247856672,2
30,epochtimes,0.614927922778458,4
30,ggg,0.76082427607786,1
30,boku,0.699983314961469,1
30,jungefreiheit,0.708597220569764,2
30,andreaskollross,0.593418324559162,4
30,wienerin,0.60362887000165,3
30,monatsrevue,0.661728201752339,2
30,brandstaetter-tv,0.599040653110258,4
30,vfgh,0.826066541432951,1
30,spooe,0.904166628313469,2
30,ilmanifesto,1,1
30,bka,0.816192950489272,1
30,s3.amazonaws.com,0.979455021779641,1
30,change,0.966486556251645,4
30,juedische,1,1
30,kinderfreunde,0.708467056962593,4
30,cnn,0.990807691554958,1
30,esiweb,0.917974469218249,1
30,focus,0.493166496888306,7
30,transatlantic-takes,0.788499909805149,1
30,rp-online,0.698288712697032,2
30,verfassungsblog,0.766341827059204,1
30,zdf,0.734404466210554,2
30,noizz,0.704011132694575,1
30,t-online,0.886540781793202,1
30,mittellaendische,0.695073947093923,1
30,dw,0.708655800852115,1
30,moment,0.587780899263322,2
30,finanzen,0.927688468769874,2
30,aidshilfe,0.824335075306234,1
30,biorama,0.824473911571209,2
30,maenner,0.784435636252462,1
30,irishtimes,0.986369412272258,1
30,wordpress,0.426695424688695,8
30,attac,0.691411629728771,1
30,elperiodico,0.976024408683306,3
30,vogue,0.874598884438006,1
30,ortneronline,0.885932625577834,1
30,newsletter2go,0.762439783755772,1
30,lgbtqnation,1,1
30,martinhaunschmid,0.845721208631225,2
30,wri,1,1
30,tz,0.83014758150737,1
30,srf,0.864688776505247,2
30,laola1,0.863126152145948,1
30,puls24,0.86564329360716,1
30,wien,0.7203635855171,2
30,today,1,1
30,eu2020,1,1
30,thehill,1,1
30,forbes,1,1
30,mannschaft,0.749200683544829,1
30,efganidoenmez,0.649308703652568,5
30,distractify,1,1
30,citizengo,0.94608019310049,5
30,sibyllehamann,0.727468562356452,2
30,falscheneun,0.802241327822008,1
30,spektrum,0.768792352774626,1
30,sektionacht,0.785516066201578,1
30,dagmar-woehrl,0.769695925451393,1
30,zeit,0.863531032508299,1
30,bmeia,0.968725629084628,4
30,brandeins,0.774510290272763,1
30,gudrunkugler,0.93345677597071,3
30,scihi,1,1
30,sosmitmensch,0.870171258831183,2
30,br,0.853415814196274,1
30,zurpolitik,0.811373610732696,1
30,theconversation,0.994510506334137,1
30,fischundfleisch,0.769875079014258,1
30,die-tagespost,0.81934742441624,1
30,puls4,0.841843626299814,1
30,schwaebische,0.929107030263061,1
30,kpoe,0.794037662025011,1
30,hbr,1,1
30,gmx,0.677242174199192,2
30,wallstreet-online,0.627214630113297,1
30,sputniknews,0.762280441741119,1
30,fb,0.747566115281333,1
30,rt,0.837256193846641,2
30,achgut,0.675227578927749,2
30,vox,1,1
30,nikischerak,0.674285292680854,1
30,express,1,2
30,bayernkurier,0.693955618294168,1
30,wochenblick,0.723562835550655,1
30,allesroger,0.705857350030154,1
30,faktistfakt,0.838514230353676,2
30,onlinequizcreator,0.845814613422202,1
30,erlebniszug,0.806261927238991,1
30,thetyee,1,1
30,erstaunlich,0.798614801240168,1
30,lopatka,0.773129635571162,1
30,boeckler,0.790849101796565,1
30,info-direkt,0.74399555152385,1
30,salzburg,0.654568258685306,1
30,gpa-djp,0.803032136000439,1
30,philosophia-perennis,0.845372778291536,1
30,bz-berlin,0.717897287338247,1
30,labournetaustria,0.952347780489438,3
30,corneliaecker,0.792623021225901,8
30,tichyseinblick,0.671504777438922,2
30,frauennetzwerk,0.639658277848471,2
30,finanzmarktwelt,0.880296469454181,2
30,pflege-professionell,0.735807062725184,1
30,treffpunkteuropa,0.835702772207824,1
30,thedailyfranz,0.758488293564584,1
30,diealternative,0.695776968039746,5
30,auge,0.759955145242241,1
30,oecd-ilibrary,1,1
30,mailchi,0.764000714992398,1
30,fpoe-bgld,0.82951808318287,1
30,bbc,1,1
30,rklambda,0.806319444400603,1
30,zukunftsprogramm,0.772919075185571,1
30,balkanstories,0.691528237777922,1
35,dietagespresse,0.334311121807372,39
35,awblog,0.601468511780213,13
35,ots,0.253318723317626,246
35,openpetition,0.791689512331411,10
35,spiegel,0.357754681555265,39
35,kurier,0.233709642085559,315
35,derstandard,0.318900137021318,606
35,orf,0.213052900549922,429
35,profil,0.294660510343271,50
35,queer,0.944696810103417,1
35,morgenpost,0.776246649598889,1
35,kleinezeitung,0.252036519024327,75
35,claudia-roth,0.795565286051942,1
35,sueddeutsche,0.337809581232377,36
35,heute,0.303440712905325,75
35,kontrast,0.300861708741311,41
35,ft,1,2
35,nachrichten,0.286462268655915,65
35,thomasrammerstorfer,0.787139303215685,1
35,republik,0.673988125127883,2
35,krone,0.186603041131445,195
35,wienerzeitung,0.254682278527553,35
35,diepresse,0.206007129085182,274
35,w24,0.790973375036738,2
35,heise,0.736043027998188,1
35,facebook,0.260227062383067,89
35,news,0.31511968022285,15
35,sn,0.267963689314719,34
35,oe24,0.28860277617385,91
35,trend,0.531700182630191,6
35,tips,0.664516089487209,4
35,theguardian,0.998472389519123,6
35,fr,0.798871356515895,1
35,bild,0.419694631352211,11
35,anschlaege,0.813799012740853,1
35,nw,0.818050219116199,1
35,vol,0.454504297874985,13
35,meinbezirk,0.407498954644591,29
35,fpoefails,0.785355168135096,3
35,welt,0.376870856280212,37
35,vienna,0.515672463128589,6
35,tt,0.540948547577516,35
35,vrt,0.818969240007557,1
35,leadersnet,0.706253576718645,3
35,bvz,0.498049283430518,5
35,taz,0.518806644212862,5
35,mosaik-blog,0.527465380142632,4
