K,url_core,gini,N_url
20,cronachedellacampania,0.842237325583374,1
20,sassilive,0.43556332014536,6
20,globalist,0.451147321895512,141
20,gelocal,0.204648743635915,50
20,scenarieconomici,0.406848294821628,17
20,dagospia,0.307461714144845,79
20,openpolis,0.628906657458503,9
20,agensir,0.523142105826908,8
20,maurizioblondet,0.414027543348719,14
20,oasport,0.739623619234716,1
20,lacostituzione,0.6115288605572,4
20,cnn,0.999340818784263,4
20,napolitoday,0.711896900152406,3
20,aclimilano,0.819835447387899,1
20,napolisera,0.52417507600734,13
20,primocanale,0.601704127917344,3
20,parmapress24,0.889986230979108,1
20,tfnweb,0.833771053884807,1
20,alessandraermellino,0.736314809470933,1
20,prpchannel,0.567125687441467,2
20,theatlantic,0.990087579808647,2
20,marcozullo,0.662440550768647,2
