K,url_core,gini,N_url
20,extremadura7dias,0.394944752249774,14
20,educaciontrespuntocero,0.799115023899292,1
20,telquel,0.904891437640579,1
20,clarin,0.679492804996501,1
20,iusport,0.352300249112609,8
20,marie-claire,0.503203587289898,7
20,eldiestro,0.322916590345123,73
20,nevasport,0.821414313183642,1
20,losreplicantes,0.565359793623605,2
20,grupoalmuzara,0.855660805870324,2
20,educacionyfp,0.624866475776508,8
20,telemadrid,0.378873245761633,17
20,librediariodigital,0.509123810932774,2
20,qfem,0.689130866086829,1
20,telegra,0.58318191109319,7
20,diariomedico,0.62473168272734,2
20,digitalsevilla,0.500609236177575,4
20,huescalamagia,0.802542962151467,1
20,sciencedirect,1,1
20,andaluciacentro,0.770639449587545,3
20,alicanteplaza,0.346777083812489,11
20,ft,1,9
20,radiohuesca,0.467454305003572,5
20,cvradio,0.699256903610306,2
20,espabox,0.721178476631638,1
20,maslibertad,0.800851634719606,1
20,thespainreport,0.66257601790473,2
20,lanzadigital,0.334529879838659,11
20,forbes,1,5
20,nuestropuntodevista,0.279897473354094,75
20,izaskunbilbao,0.754425670639288,2
20,laopiniondezamora,0.706884152327979,5
20,lawyerpress,0.596778354045749,4
20,eltriangle,0.721104592362088,2
20,elfarodeceuta,0.527822273982681,2
20,wikipedia,0.469731418744282,12
20,navarratelevision,0.797926743857185,3
20,popularesgranada,0.517693116314437,7
20,nuevecuatrouno,0.70557377240769,7
20,ileon,0.448528892382574,10
20,europa,0.606042455783822,10
20,soldelsurtenerife,0.700621819854463,1
20,eladelantado,0.431601593169754,20
20,contrainformacion,0.420600181462088,10
20,clmpress,0.798612895268747,1
20,diariodealicante,0.421333239282588,3
20,latribunadeciudadreal,0.46628591077691,11
20,navarraconfidencial,0.764622566210932,5
20,elpueblodeceuta,0.459592115380951,6
20,uecdn,0.602615039971142,1
20,xn--logroo-0wa,0.778234371193344,1
20,65ymas,0.542775997395897,3
20,ahoragranada,0.474133672966121,5
20,galiciapress,0.337571877740547,11
20,regiondigital,0.519852557072818,11
20,hispanidad,0.314591680061925,43
20,plenaccion,0.882400278667872,1
20,pplarioja,0.678734860518793,2
20,portaldecadiz,0.51059941560025,3
20,masportal,0.513576867835729,3
20,rioja2,0.768211305842134,1
20,tarragona21,0.916405624381363,2
20,ampproject,0.356261460593445,9
20,cazawonke,0.72684107125934,1
20,diaribalear,0.751935969223697,1
20,psoealmeria,0.499579917020354,28
20,correos,0.916192658137254,1
20,atlantico,0.466878733308299,6
20,eldiadevalladolid,0.298263964904486,15
20,ciudadanos-cs,0.496814988051451,8
20,idayvueltablogdeviajes,0.890880199999648,1
